,Variable,Importance,Cluster Name
67,3rd Grade Math Proficiency,0.031876393375370404,Cluster 1
68,3rd Grade Math Proficiency,0.03062818120903632,Cluster 1
69,3rd Grade Math Proficiency,0.027196812898194644,Cluster 1
70,3rd Grade Math Proficiency,0.02904483283962833,Cluster 1
71,3rd Grade Math Proficiency,0.03232441141762055,Cluster 1
72,3rd Grade Math Proficiency,0.02817240922521147,Cluster 1
73,3rd Grade Math Proficiency,0.030810763441088684,Cluster 1
74,3rd Grade Math Proficiency,0.03347656152867051,Cluster 1
75,3rd Grade Math Proficiency,0.0275275923235897,Cluster 1
76,3rd Grade Math Proficiency,0.03525689607472837,Cluster 1
77,3rd Grade Math Proficiency,0.028494970933232833,Cluster 1
78,3rd Grade Math Proficiency,0.029784426112033024,Cluster 1
79,3rd Grade Math Proficiency,0.036291972987492094,Cluster 1
80,Public Assistance Rate,0.015636596750531306,Cluster 1
81,Public Assistance Rate,0.012431834358502258,Cluster 1
82,Public Assistance Rate,0.015160489865881699,Cluster 1
83,Public Assistance Rate,0.010932575844998071,Cluster 1
84,Public Assistance Rate,0.013429648023059682,Cluster 1
85,Public Assistance Rate,0.01342367516763554,Cluster 1
86,Public Assistance Rate,0.015200402073439534,Cluster 1
87,Public Assistance Rate,0.01563365378685677,Cluster 1
88,Public Assistance Rate,0.012789980151792002,Cluster 1
89,Public Assistance Rate,0.01455942795026377,Cluster 1
90,Public Assistance Rate,0.014868497314628804,Cluster 1
91,Public Assistance Rate,0.015322445170839027,Cluster 1
92,Public Assistance Rate,0.014431890743880404,Cluster 1
93,Public Assistance Rate,0.013439390309645582,Cluster 1
94,Public Assistance Rate,0.015218637079266961,Cluster 1
95,Public Assistance Rate,0.013723054922654021,Cluster 1
96,Public Assistance Rate,0.016096367377303467,Cluster 1
97,Public Assistance Rate,0.011856312246459888,Cluster 1
98,Public Assistance Rate,0.011652628615640093,Cluster 1
99,Public Assistance Rate,0.015151536317734138,Cluster 1
100,Subject (Read/Math),0.011248006419942613,Cluster 1
101,Subject (Read/Math),0.008705962532417622,Cluster 1
102,Subject (Read/Math),0.009528905424264322,Cluster 1
103,Subject (Read/Math),0.010364090339068155,Cluster 1
104,Subject (Read/Math),0.009410075216515823,Cluster 1
105,Subject (Read/Math),0.009081729924200421,Cluster 1
106,Subject (Read/Math),0.012032877340866777,Cluster 1
107,Subject (Read/Math),0.008456966058610127,Cluster 1
108,Subject (Read/Math),0.010830070580690965,Cluster 1
109,Subject (Read/Math),0.007812063408334846,Cluster 1
110,Subject (Read/Math),0.010659303996313985,Cluster 1
111,Subject (Read/Math),0.010237718594222511,Cluster 1
112,Subject (Read/Math),0.00845393756292634,Cluster 1
113,Subject (Read/Math),0.010684585041553896,Cluster 1
114,Subject (Read/Math),0.006349713906711907,Cluster 1
115,Subject (Read/Math),0.011883125820376428,Cluster 1
116,Subject (Read/Math),0.010245496158389877,Cluster 1
117,Subject (Read/Math),0.010530375826923177,Cluster 1
118,Subject (Read/Math),0.011226868125540412,Cluster 1
119,Subject (Read/Math),0.010056377332853361,Cluster 1
120,Health Insurance Coverage,0.008977236719481141,Cluster 1
121,Health Insurance Coverage,0.009056520725025607,Cluster 1
122,Health Insurance Coverage,0.00840832610203246,Cluster 1
123,Health Insurance Coverage,0.008187424610289429,Cluster 1
124,Health Insurance Coverage,0.009181659679455945,Cluster 1
125,Health Insurance Coverage,0.010585237540036596,Cluster 1
126,Health Insurance Coverage,0.008161172633491032,Cluster 1
127,Health Insurance Coverage,0.005696440676360215,Cluster 1
128,Health Insurance Coverage,0.006568107897733655,Cluster 1
129,Health Insurance Coverage,0.007951815352323366,Cluster 1
130,Health Insurance Coverage,0.00986156578420705,Cluster 1
131,Health Insurance Coverage,0.011460536504887875,Cluster 1
132,Health Insurance Coverage,0.007527724074829822,Cluster 1
133,Health Insurance Coverage,0.009729983404532905,Cluster 1
134,Health Insurance Coverage,0.004978518275341126,Cluster 1
135,Health Insurance Coverage,0.007852628036399856,Cluster 1
136,Health Insurance Coverage,0.01004677822900657,Cluster 1
137,Health Insurance Coverage,0.006943355155735964,Cluster 1
138,Health Insurance Coverage,0.010510112046443365,Cluster 1
139,Health Insurance Coverage,0.01049278049043012,Cluster 1
140,Poverty Rate,0.007854135246978422,Cluster 1
141,Poverty Rate,0.0077541775981985195,Cluster 1
142,Poverty Rate,0.010095483108225833,Cluster 1
143,Poverty Rate,0.00755777662864332,Cluster 1
144,Poverty Rate,0.008193481488120713,Cluster 1
145,Poverty Rate,0.0077864088582499935,Cluster 1
146,Poverty Rate,0.008666409260245533,Cluster 1
147,Poverty Rate,0.008750381238559535,Cluster 1
148,Poverty Rate,0.008365927101902648,Cluster 1
149,Poverty Rate,0.0066851261431845055,Cluster 1
150,Poverty Rate,0.008619470241920446,Cluster 1
151,Poverty Rate,0.00863124636025936,Cluster 1
152,Poverty Rate,0.01058706630864481,Cluster 1
153,Poverty Rate,0.009006563688135683,Cluster 1
154,Poverty Rate,0.006730697647128525,Cluster 1
155,Poverty Rate,0.007668198075171051,Cluster 1
156,Poverty Rate,0.01046220274499221,Cluster 1
157,Poverty Rate,0.006010008953417634,Cluster 1
158,Poverty Rate,0.009376630813078268,Cluster 1
159,Poverty Rate,0.008800410042938078,Cluster 1
160,Extreme Heat Exposure,0.006029237461564807,Cluster 1
161,Extreme Heat Exposure,0.008740769452617703,Cluster 1
162,Extreme Heat Exposure,0.007471438609847669,Cluster 1
163,Extreme Heat Exposure,0.006020377752513517,Cluster 1
164,Extreme Heat Exposure,0.006628340342890726,Cluster 1
165,Extreme Heat Exposure,0.005305322397233581,Cluster 1
166,Extreme Heat Exposure,0.0075097102478896005,Cluster 1
167,Extreme Heat Exposure,0.007162079336599181,Cluster 1
168,Extreme Heat Exposure,0.007129666234294896,Cluster 1
169,Extreme Heat Exposure,0.0062358858119735405,Cluster 1
170,Extreme Heat Exposure,0.007543154035777433,Cluster 1
171,Extreme Heat Exposure,0.006343853087276696,Cluster 1
172,Extreme Heat Exposure,0.007362830718963598,Cluster 1
173,Extreme Heat Exposure,0.008595517081369408,Cluster 1
174,Extreme Heat Exposure,0.007860454614213475,Cluster 1
175,Extreme Heat Exposure,0.008123134348687944,Cluster 1
176,Extreme Heat Exposure,0.007946033905771088,Cluster 1
177,Extreme Heat Exposure,0.005340047095952705,Cluster 1
178,Extreme Heat Exposure,0.007380960340805154,Cluster 1
179,Extreme Heat Exposure,0.00758598676579636,Cluster 1
180,Single-Headed Households,0.0060127673137503335,Cluster 1
181,Single-Headed Households,0.006485782962853293,Cluster 1
182,Single-Headed Households,0.0075079829087657535,Cluster 1
183,Single-Headed Households,0.007682942973672113,Cluster 1
184,Single-Headed Households,0.0060437549230411,Cluster 1
185,Single-Headed Households,0.006334606656681507,Cluster 1
186,Single-Headed Households,0.00724681490873802,Cluster 1
187,Single-Headed Households,0.005869878488028779,Cluster 1
188,Single-Headed Households,0.006603632732020137,Cluster 1
189,Single-Headed Households,0.005688740038750084,Cluster 1
190,Single-Headed Households,0.0070084340610215845,Cluster 1
191,Single-Headed Households,0.004907945296443228,Cluster 1
192,Single-Headed Households,0.006448564737396523,Cluster 1
193,Single-Headed Households,0.005678447306865064,Cluster 1
194,Single-Headed Households,0.006561642987279348,Cluster 1
195,Single-Headed Households,0.004664859950543554,Cluster 1
196,Single-Headed Households,0.0064048081068259766,Cluster 1
197,Single-Headed Households,0.005444168019094087,Cluster 1
198,Single-Headed Households,0.007586319721358703,Cluster 1
199,Single-Headed Households,0.007141720729955892,Cluster 1
200,College Enroll,0.0059404982361367376,Cluster 1
201,College Enroll,0.007070548696532453,Cluster 1
202,College Enroll,0.004350916727087095,Cluster 1
203,College Enroll,0.0055726630252695974,Cluster 1
204,College Enroll,0.005054849707525455,Cluster 1
205,College Enroll,0.005551065677542044,Cluster 1
206,College Enroll,0.0068141533259713505,Cluster 1
207,College Enroll,0.005980628147174927,Cluster 1
208,College Enroll,0.007386804378696987,Cluster 1
209,College Enroll,0.005155552340156189,Cluster 1
210,College Enroll,0.005958878110077115,Cluster 1
211,College Enroll,0.0062932512078863745,Cluster 1
212,College Enroll,0.006462788450802948,Cluster 1
213,College Enroll,0.007326399556438212,Cluster 1
214,College Enroll,0.005904972052085067,Cluster 1
215,College Enroll,0.004739619044802024,Cluster 1
216,College Enroll,0.005666346947506673,Cluster 1
217,College Enroll,0.00810503569235077,Cluster 1
218,College Enroll,0.004382920191349449,Cluster 1
219,College Enroll,0.0065076965815943355,Cluster 1
220,Airborne Microparticles,0.0039001378176708457,Cluster 1
221,Airborne Microparticles,0.005420862732408938,Cluster 1
222,Airborne Microparticles,0.005172849710807892,Cluster 1
223,Airborne Microparticles,0.00596886936009311,Cluster 1
224,Airborne Microparticles,0.005662134231638638,Cluster 1
225,Airborne Microparticles,0.006978882962324184,Cluster 1
226,Airborne Microparticles,0.005736208724642755,Cluster 1
227,Airborne Microparticles,0.00581411483913008,Cluster 1
228,Airborne Microparticles,0.00390943657034859,Cluster 1
229,Airborne Microparticles,0.0050339436403229465,Cluster 1
230,Airborne Microparticles,0.006412747620886505,Cluster 1
231,Airborne Microparticles,0.0060676895588448465,Cluster 1
232,Airborne Microparticles,0.005427188864800869,Cluster 1
233,Airborne Microparticles,0.006030797926019349,Cluster 1
234,Airborne Microparticles,0.004254147280121967,Cluster 1
235,Airborne Microparticles,0.00505009207143392,Cluster 1
236,Airborne Microparticles,0.005068183656331882,Cluster 1
237,Airborne Microparticles,0.0045037033294256235,Cluster 1
238,Airborne Microparticles,0.005534388239009647,Cluster 1
239,Airborne Microparticles,0.004519500534019949,Cluster 1
240,Industrial Pollutants,0.004892279530156363,Cluster 1
241,Industrial Pollutants,0.005870291399887262,Cluster 1
242,Industrial Pollutants,0.005800994796395842,Cluster 1
243,Industrial Pollutants,0.006319759541764225,Cluster 1
244,Industrial Pollutants,0.005655385495513365,Cluster 1
245,Industrial Pollutants,0.006036040636435702,Cluster 1
246,Industrial Pollutants,0.005127710787238837,Cluster 1
247,Industrial Pollutants,0.0050292981446649065,Cluster 1
248,Industrial Pollutants,0.004997255386141708,Cluster 1
249,Industrial Pollutants,0.004168527970123681,Cluster 1
250,Industrial Pollutants,0.004631924221983108,Cluster 1
251,Industrial Pollutants,0.005160800176947977,Cluster 1
252,Industrial Pollutants,0.006350083185816424,Cluster 1
253,Industrial Pollutants,0.004312325794820326,Cluster 1
254,Industrial Pollutants,0.0044885555606916094,Cluster 1
255,Industrial Pollutants,0.00522838621417987,Cluster 1
256,Industrial Pollutants,0.005948442665136944,Cluster 1
257,Industrial Pollutants,0.004647966554058525,Cluster 1
258,Industrial Pollutants,0.005223248695869098,Cluster 1
259,Industrial Pollutants,0.005127559838722373,Cluster 1
260,Commute Duration,0.007491926570751595,Cluster 1
261,Commute Duration,0.003619796864976821,Cluster 1
262,Commute Duration,0.00583214374703378,Cluster 1
263,Commute Duration,0.004635747805125212,Cluster 1
264,Commute Duration,0.005996114970568622,Cluster 1
265,Commute Duration,0.0035526049004687144,Cluster 1
266,Commute Duration,0.004397421246733368,Cluster 1
267,Commute Duration,0.0030724373789413617,Cluster 1
268,Commute Duration,0.005009442259880537,Cluster 1
269,Commute Duration,0.004250638136005236,Cluster 1
270,Commute Duration,0.00543493349802715,Cluster 1
271,Commute Duration,0.00451242799626228,Cluster 1
272,Commute Duration,0.005383772483632421,Cluster 1
273,Commute Duration,0.0054917989700601355,Cluster 1
274,Commute Duration,0.004628215812813807,Cluster 1
275,Commute Duration,0.0032559080122722683,Cluster 1
276,Commute Duration,0.004591015519460728,Cluster 1
277,Commute Duration,0.006112794612110339,Cluster 1
278,Commute Duration,0.005520417074251438,Cluster 1
279,Commute Duration,0.006577701665850477,Cluster 1
280,Median Household Income,0.005456069980858236,Cluster 1
281,Median Household Income,0.00469061480068389,Cluster 1
282,Median Household Income,0.003937940828828701,Cluster 1
283,Median Household Income,0.0039479297008283565,Cluster 1
284,Median Household Income,0.00451908937804113,Cluster 1
285,Median Household Income,0.004129907004554734,Cluster 1
286,Median Household Income,0.0045082110563725575,Cluster 1
287,Median Household Income,0.005264678470234263,Cluster 1
288,Median Household Income,0.006582165993244682,Cluster 1
289,Median Household Income,0.003822014737264845,Cluster 1
290,Median Household Income,0.00492289381149047,Cluster 1
291,Median Household Income,0.0043755433668496435,Cluster 1
292,Median Household Income,0.004938255035986994,Cluster 1
293,Median Household Income,0.005240676487718976,Cluster 1
294,Median Household Income,0.004939697092626427,Cluster 1
295,Median Household Income,0.006340029416629367,Cluster 1
296,Median Household Income,0.00602856267607077,Cluster 1
297,Median Household Income,0.005338534752324375,Cluster 1
298,Median Household Income,0.005233752744278619,Cluster 1
299,Median Household Income,0.003973202919111185,Cluster 1
300,Early Child Ed Centers,0.0041077476436496285,Cluster 1
301,Early Child Ed Centers,0.005053951588165573,Cluster 1
302,Early Child Ed Centers,0.004931312919376318,Cluster 1
303,Early Child Ed Centers,0.005438552114784501,Cluster 1
304,Early Child Ed Centers,0.004886666068604328,Cluster 1
305,Early Child Ed Centers,0.004325555922280677,Cluster 1
306,Early Child Ed Centers,0.004260417419354123,Cluster 1
307,Early Child Ed Centers,0.005003051492355248,Cluster 1
308,Early Child Ed Centers,0.005349008684972456,Cluster 1
309,Early Child Ed Centers,0.004819386240025758,Cluster 1
310,Early Child Ed Centers,0.004757848932695041,Cluster 1
311,Early Child Ed Centers,0.004840494418244856,Cluster 1
312,Early Child Ed Centers,0.0041423037303177646,Cluster 1
313,Early Child Ed Centers,0.004823430344262247,Cluster 1
314,Early Child Ed Centers,0.004536402982320831,Cluster 1
315,Early Child Ed Centers,0.004700832023370238,Cluster 1
316,Early Child Ed Centers,0.0058193803070544226,Cluster 1
317,Early Child Ed Centers,0.0038277564765286654,Cluster 1
318,Early Child Ed Centers,0.004893573432550258,Cluster 1
319,Early Child Ed Centers,0.0051955683015928456,Cluster 1
320,Pop - Scaled to District,0.0045213042414308235,Cluster 1
321,Pop - Scaled to District,0.004355213021128068,Cluster 1
322,Pop - Scaled to District,0.0045411134006292375,Cluster 1
323,Pop - Scaled to District,0.004215093976841833,Cluster 1
324,Pop - Scaled to District,0.004045052510103564,Cluster 1
325,Pop - Scaled to District,0.004713698710845482,Cluster 1
326,Pop - Scaled to District,0.005226745489031237,Cluster 1
327,Pop - Scaled to District,0.0031466775597116525,Cluster 1
328,Pop - Scaled to District,0.0036878044023939127,Cluster 1
329,Pop - Scaled to District,0.0054682062101377715,Cluster 1
330,Pop - Scaled to District,0.0031647891182321475,Cluster 1
331,Pop - Scaled to District,0.004200520311611,Cluster 1
332,Pop - Scaled to District,0.0035738421571392953,Cluster 1
333,Pop - Scaled to District,0.0054734130498026445,Cluster 1
334,Pop - Scaled to District,0.003178775285873514,Cluster 1
335,Pop - Scaled to District,0.005246608278514642,Cluster 1
336,Pop - Scaled to District,0.004484143404364205,Cluster 1
337,Pop - Scaled to District,0.0033254809123519635,Cluster 1
338,Pop - Scaled to District,0.0035464049745734805,Cluster 1
339,Pop - Scaled to District,0.0038881225390140495,Cluster 1
340,Early Child Ed Enroll,0.004793157323453756,Cluster 1
341,Early Child Ed Enroll,0.0035239629042854714,Cluster 1
342,Early Child Ed Enroll,0.004597516956086789,Cluster 1
343,Early Child Ed Enroll,0.0041107030533725775,Cluster 1
344,Early Child Ed Enroll,0.00417411317421601,Cluster 1
345,Early Child Ed Enroll,0.0030582005365659137,Cluster 1
346,Early Child Ed Enroll,0.0037680953333557587,Cluster 1
347,Early Child Ed Enroll,0.004811616403203378,Cluster 1
348,Early Child Ed Enroll,0.004048666612520679,Cluster 1
349,Early Child Ed Enroll,0.0025953439693923164,Cluster 1
350,Early Child Ed Enroll,0.00465022947368765,Cluster 1
351,Early Child Ed Enroll,0.004509261830430877,Cluster 1
352,Early Child Ed Enroll,0.0044029581573062915,Cluster 1
353,Early Child Ed Enroll,0.0029163984903752826,Cluster 1
354,Early Child Ed Enroll,0.004125780437299498,Cluster 1
355,Early Child Ed Enroll,0.0035813377822698778,Cluster 1
356,Early Child Ed Enroll,0.0031573423419638535,Cluster 1
357,Early Child Ed Enroll,0.004481974632221886,Cluster 1
358,Early Child Ed Enroll,0.003110365085649547,Cluster 1
359,Early Child Ed Enroll,0.00346071517353963,Cluster 1
360,High-Skill Employment,0.003900260170006553,Cluster 1
361,High-Skill Employment,0.0021623375630525077,Cluster 1
362,High-Skill Employment,0.002781205080854998,Cluster 1
363,High-Skill Employment,0.0019838736783684974,Cluster 1
364,High-Skill Employment,0.003068769474993127,Cluster 1
365,High-Skill Employment,0.0029437145324783254,Cluster 1
366,High-Skill Employment,0.003533208487343731,Cluster 1
367,High-Skill Employment,0.004189371048697654,Cluster 1
368,High-Skill Employment,0.004440402412508315,Cluster 1
369,High-Skill Employment,0.003261001131284691,Cluster 1
370,High-Skill Employment,0.0037714078761640346,Cluster 1
371,High-Skill Employment,0.0025750495205342228,Cluster 1
372,High-Skill Employment,0.002031249754483766,Cluster 1
373,High-Skill Employment,0.004866670942265006,Cluster 1
374,High-Skill Employment,0.00373483422554699,Cluster 1
375,High-Skill Employment,0.0027374393302151967,Cluster 1
376,High-Skill Employment,0.004471237207515633,Cluster 1
377,High-Skill Employment,0.0036470494505180806,Cluster 1
378,High-Skill Employment,0.003154674707079197,Cluster 1
379,High-Skill Employment,0.005016387684397716,Cluster 1
380,High School Grad Rate,0.002304349512485815,Cluster 1
381,High School Grad Rate,0.002689129340180396,Cluster 1
382,High School Grad Rate,0.002267094001597081,Cluster 1
383,High School Grad Rate,0.002169874151570661,Cluster 1
384,High School Grad Rate,0.0027348582973180102,Cluster 1
385,High School Grad Rate,0.0027565956959491045,Cluster 1
386,High School Grad Rate,0.003199173891259899,Cluster 1
387,High School Grad Rate,0.0020658784864792112,Cluster 1
388,High School Grad Rate,0.0025332882082673702,Cluster 1
389,High School Grad Rate,0.00204409026518515,Cluster 1
390,High School Grad Rate,0.0020321068579183255,Cluster 1
391,High School Grad Rate,0.0034991323945529063,Cluster 1
392,High School Grad Rate,0.0021538286440966337,Cluster 1
393,High School Grad Rate,0.002871504491537502,Cluster 1
394,High School Grad Rate,0.002547905654052829,Cluster 1
395,High School Grad Rate,0.004124739536623401,Cluster 1
396,High School Grad Rate,0.003425629545170783,Cluster 1
397,High School Grad Rate,0.0026355220049273376,Cluster 1
398,High School Grad Rate,0.003728103075465339,Cluster 1
399,High School Grad Rate,0.0033853692563602378,Cluster 1
400,Ozone Concentration,0.002715458035616014,Cluster 1
401,Ozone Concentration,0.0024381581659229656,Cluster 1
402,Ozone Concentration,0.0026595969755595084,Cluster 1
403,Ozone Concentration,0.002666732062796995,Cluster 1
404,Ozone Concentration,0.0022622865774423184,Cluster 1
405,Ozone Concentration,0.0029036718615266244,Cluster 1
406,Ozone Concentration,0.003836584435088386,Cluster 1
407,Ozone Concentration,0.0022211208888938128,Cluster 1
408,Ozone Concentration,0.0019236812570625483,Cluster 1
409,Ozone Concentration,0.0008990843555042316,Cluster 1
410,Ozone Concentration,0.0025151203083175755,Cluster 1
411,Ozone Concentration,0.0031290337310257987,Cluster 1
412,Ozone Concentration,0.002705906054658258,Cluster 1
413,Ozone Concentration,0.0015884622544080074,Cluster 1
414,Ozone Concentration,0.0028720045801288174,Cluster 1
415,Ozone Concentration,0.002682512686317362,Cluster 1
416,Ozone Concentration,0.002892524109342931,Cluster 1
417,Ozone Concentration,0.002349015187102843,Cluster 1
418,Ozone Concentration,0.002558222138891897,Cluster 1
419,Ozone Concentration,0.0017848295668303482,Cluster 1
420,Green Space Access,0.0014853750089918183,Cluster 1
421,Green Space Access,0.0018660735020715746,Cluster 1
422,Green Space Access,0.0014666002937980815,Cluster 1
423,Green Space Access,0.003991466266566213,Cluster 1
424,Green Space Access,0.0025629684705752442,Cluster 1
425,Green Space Access,0.0004894485101015755,Cluster 1
426,Green Space Access,0.0030719922511733833,Cluster 1
427,Green Space Access,0.0024524131664097615,Cluster 1
428,Green Space Access,0.0023556283675268963,Cluster 1
429,Green Space Access,0.002653879309326368,Cluster 1
430,Green Space Access,0.0018336581701791088,Cluster 1
431,Green Space Access,0.0024628383267072396,Cluster 1
432,Green Space Access,0.0025606578178211103,Cluster 1
433,Green Space Access,0.0021638187321114666,Cluster 1
434,Green Space Access,0.0026692946667675743,Cluster 1
435,Green Space Access,0.002755668635054387,Cluster 1
436,Green Space Access,0.0017866949302850488,Cluster 1
437,Green Space Access,0.002174493198190963,Cluster 1
438,Green Space Access,0.0019195893541837927,Cluster 1
439,Green Space Access,0.0015614569656118293,Cluster 1
440,School Year,0.0025057882728284353,Cluster 1
441,School Year,0.0007013247537779321,Cluster 1
442,School Year,0.0029623458962818594,Cluster 1
443,School Year,0.0016142505863929735,Cluster 1
444,School Year,0.0015427244777571625,Cluster 1
445,School Year,0.0025679665841388255,Cluster 1
446,School Year,0.0023177169300504508,Cluster 1
447,School Year,0.0024605429338199203,Cluster 1
448,School Year,0.0019993126757119617,Cluster 1
449,School Year,0.0026052113545566025,Cluster 1
450,School Year,0.0022815412436908433,Cluster 1
451,School Year,0.00209097433901706,Cluster 1
452,School Year,0.0021277583104090114,Cluster 1
453,School Year,0.002097464435029228,Cluster 1
454,School Year,0.002901415824696496,Cluster 1
455,School Year,0.0014576148755620633,Cluster 1
456,School Year,0.0013657892239953284,Cluster 1
457,School Year,0.001727419667492902,Cluster 1
458,School Year,0.001690625792110878,Cluster 1
459,School Year,0.0024052300655937886,Cluster 1
460,Employment Rate,0.0017968405996663384,Cluster 1
461,Employment Rate,0.0019033819310793065,Cluster 1
462,Employment Rate,0.001097181518617707,Cluster 1
463,Employment Rate,0.0017346121259219638,Cluster 1
464,Employment Rate,0.0019455218514496941,Cluster 1
465,Employment Rate,0.001359846313415125,Cluster 1
466,Employment Rate,0.002008448174683153,Cluster 1
467,Employment Rate,0.002450250320568892,Cluster 1
468,Employment Rate,0.0009474212706573892,Cluster 1
469,Employment Rate,0.0020274872661512067,Cluster 1
470,Employment Rate,0.0013477917376293336,Cluster 1
471,Employment Rate,0.0007413447401786177,Cluster 1
472,Employment Rate,0.00031279697515185223,Cluster 1
473,Employment Rate,0.0011549296085383576,Cluster 1
474,Employment Rate,0.002203144894660114,Cluster 1
475,Employment Rate,0.0003373068561549619,Cluster 1
476,Employment Rate,0.0021073194910506965,Cluster 1
477,Employment Rate,0.0009268518492172584,Cluster 1
478,Employment Rate,0.002445040319393299,Cluster 1
479,Employment Rate,0.0009671556732033793,Cluster 1
480,Housing Vacancy Rate,0.0016670885123526435,Cluster 1
481,Housing Vacancy Rate,0.0015737028492323057,Cluster 1
482,Housing Vacancy Rate,0.0017188795228336717,Cluster 1
483,Housing Vacancy Rate,0.001794609689018789,Cluster 1
484,Housing Vacancy Rate,0.0017283569197521498,Cluster 1
485,Housing Vacancy Rate,0.0012575724242064323,Cluster 1
486,Housing Vacancy Rate,0.0007107123132719106,Cluster 1
487,Housing Vacancy Rate,0.0012818861860209863,Cluster 1
488,Housing Vacancy Rate,0.000740621358720106,Cluster 1
489,Housing Vacancy Rate,0.0015337315323951106,Cluster 1
490,Housing Vacancy Rate,0.001938420244006811,Cluster 1
491,Housing Vacancy Rate,0.0013848024528767544,Cluster 1
492,Housing Vacancy Rate,0.0013334843405578,Cluster 1
493,Housing Vacancy Rate,0.0011490436735227538,Cluster 1
494,Housing Vacancy Rate,0.0014755866711806398,Cluster 1
495,Housing Vacancy Rate,0.0010233305903130097,Cluster 1
496,Housing Vacancy Rate,0.0015958168260542527,Cluster 1
497,Housing Vacancy Rate,0.0015788140263385264,Cluster 1
498,Housing Vacancy Rate,0.0004337062239289091,Cluster 1
499,Housing Vacancy Rate,0.001098977745422225,Cluster 1
500,Walkablity,0.0003335057621282056,Cluster 1
501,Walkablity,0.0003319990280371554,Cluster 1
502,Walkablity,0.00212762675096112,Cluster 1
503,Walkablity,0.0026462804579162613,Cluster 1
504,Walkablity,0.0017281416795288385,Cluster 1
505,Walkablity,0.00018503222441534906,Cluster 1
506,Walkablity,0.001420100012070269,Cluster 1
507,Walkablity,0.0008989657485182212,Cluster 1
508,Walkablity,0.000919619509485492,Cluster 1
509,Walkablity,0.0012427553280821568,Cluster 1
510,Walkablity,0.0007101426412242651,Cluster 1
511,Walkablity,0.0011808690230237229,Cluster 1
512,Walkablity,-0.00115818490059294,Cluster 1
513,Walkablity,0.0016249158395750252,Cluster 1
514,Walkablity,0.0012878065975084896,Cluster 1
515,Walkablity,0.0006743282748512547,Cluster 1
516,Walkablity,0.0008388048060263831,Cluster 1
517,Walkablity,0.001335335820934369,Cluster 1
518,Walkablity,0.0005223943420831212,Cluster 1
519,Walkablity,0.0028811103695672857,Cluster 1
520,AP Enroll,0.001092777951564261,Cluster 1
521,AP Enroll,0.0013739766762371763,Cluster 1
522,AP Enroll,0.0007409890445934098,Cluster 1
523,AP Enroll,-0.00042550017820575103,Cluster 1
524,AP Enroll,0.001402930569294858,Cluster 1
525,AP Enroll,0.0011565115442370155,Cluster 1
526,AP Enroll,0.001228285393866102,Cluster 1
527,AP Enroll,0.0004533426812844965,Cluster 1
528,AP Enroll,0.0015931486524226601,Cluster 1
529,AP Enroll,0.0004246764675613912,Cluster 1
530,AP Enroll,0.0013338019859979733,Cluster 1
531,AP Enroll,0.0011653065564121157,Cluster 1
532,AP Enroll,0.0016985050640202504,Cluster 1
533,AP Enroll,0.0014918811106005014,Cluster 1
534,AP Enroll,0.0021475023660062487,Cluster 1
535,AP Enroll,0.0008426835424893975,Cluster 1
536,AP Enroll,0.0008436530875021164,Cluster 1
537,AP Enroll,0.0014319977585155463,Cluster 1
538,AP Enroll,0.0008752823666823284,Cluster 1
539,AP Enroll,0.0006376491537959383,Cluster 1
540,Healthy Food Access,0.0006595144328610525,Cluster 1
541,Healthy Food Access,0.0014800136579308232,Cluster 1
542,Healthy Food Access,0.0008316410496489457,Cluster 1
543,Healthy Food Access,0.0012999865775588093,Cluster 1
544,Healthy Food Access,0.0011749370754166044,Cluster 1
545,Healthy Food Access,0.0012549764968973198,Cluster 1
546,Healthy Food Access,7.688506482461666e-05,Cluster 1
547,Healthy Food Access,0.0005416690181331285,Cluster 1
548,Healthy Food Access,0.0014091015531443318,Cluster 1
549,Healthy Food Access,0.0004453083870979979,Cluster 1
550,Healthy Food Access,0.0009721077891770014,Cluster 1
551,Healthy Food Access,0.0005183992399174775,Cluster 1
552,Healthy Food Access,0.00038454351078864857,Cluster 1
553,Healthy Food Access,0.00040632685168418003,Cluster 1
554,Healthy Food Access,0.0008811083539753684,Cluster 1
555,Healthy Food Access,0.0010018949861682058,Cluster 1
556,Healthy Food Access,0.0009870388043687894,Cluster 1
557,Healthy Food Access,0.001359511558231108,Cluster 1
558,Healthy Food Access,0.0005025469234477553,Cluster 1
559,Healthy Food Access,0.00016750097229134564,Cluster 1
560,Pop - Child,-3.468399550488055e-05,Cluster 1
561,Pop - Child,0.001491351998004098,Cluster 1
562,Pop - Child,0.0011317709805616083,Cluster 1
563,Pop - Child,0.00017290185974683236,Cluster 1
564,Pop - Child,0.0002880838942284081,Cluster 1
565,Pop - Child,0.0015760947527571068,Cluster 1
566,Pop - Child,0.0016834473611614387,Cluster 1
567,Pop - Child,0.0007167878109596293,Cluster 1
568,Pop - Child,0.00042473605773218903,Cluster 1
569,Pop - Child,0.0019243614964353783,Cluster 1
570,Pop - Child,0.001016571158275359,Cluster 1
571,Pop - Child,0.0009167643059271313,Cluster 1
572,Pop - Child,0.0012430368940065106,Cluster 1
573,Pop - Child,0.0014723855800012897,Cluster 1
574,Pop - Child,-0.0008491692667471629,Cluster 1
575,Pop - Child,0.001795526525725455,Cluster 1
576,Pop - Child,0.0008592957880969587,Cluster 1
577,Pop - Child,-0.0001267407212582894,Cluster 1
